project,gitter_message_date,gitter_message_uuid,issue_number,min_date,original_date,max_date,comments_after,comments_before,total_comments,ratio
amberframework/amber,2018-10-17 13:51:33.999000+00:00,9fb47441f12643ba735db51b93c868cfd1c6ed2f,916,2018-10-10 13:51:33.999000+00:00,2018-10-17 13:51:33.999000+00:00,2018-10-24 13:51:33.999000+00:00,0,0,0,
amberframework/amber,2018-11-04 02:24:07.432000+00:00,57af292e0c37fec8e55dcd835814afa1faf3f2f7,973,2018-10-28 02:24:07.432000+00:00,2018-11-04 02:24:07.432000+00:00,2018-11-11 02:24:07.432000+00:00,2,1,3,2.0
amberframework/amber,2018-11-29 01:26:32.859000+00:00,82c094ef9dafa8327a840b048d1f23ad9ca7374e,835,2018-11-22 01:26:32.859000+00:00,2018-11-29 01:26:32.859000+00:00,2018-12-06 01:26:32.859000+00:00,0,0,0,
amberframework/amber,2018-12-02 22:19:12.790000+00:00,7d947c629a44046e8d0956554d723a87b75d0873,958,2018-11-25 22:19:12.790000+00:00,2018-12-02 22:19:12.790000+00:00,2018-12-09 22:19:12.790000+00:00,0,0,0,
amberframework/amber,2018-12-14 04:40:46.817000+00:00,c8be50a24dd97795e5d54ac89d0d140017ed5612,865,2018-12-07 04:40:46.817000+00:00,2018-12-14 04:40:46.817000+00:00,2018-12-21 04:40:46.817000+00:00,0,0,0,
amberframework/amber,2018-12-14 04:47:46.101000+00:00,65a8d7020211c8a1e1c269d47fd3a1cf91f68665,864,2018-12-07 04:47:46.101000+00:00,2018-12-14 04:47:46.101000+00:00,2018-12-21 04:47:46.101000+00:00,0,0,0,
amberframework/amber,2018-12-14 04:48:41.800000+00:00,11945d8412e85c184da49e2c9a608a98ad7c7d9c,991,2018-12-07 04:48:41.800000+00:00,2018-12-14 04:48:41.800000+00:00,2018-12-21 04:48:41.800000+00:00,0,10,10,0.0
amberframework/amber,2018-12-30 04:00:07.508000+00:00,17ee115d43e3394bae0d884a424723e4b45661a4,1009,2018-12-23 04:00:07.508000+00:00,2018-12-30 04:00:07.508000+00:00,2019-01-06 04:00:07.508000+00:00,2,0,2,inf
amberframework/amber,2019-01-02 17:22:19.698000+00:00,2a13adf7a2e9ff03012408c4771a360256563b7b,760,2018-12-26 17:22:19.698000+00:00,2019-01-02 17:22:19.698000+00:00,2019-01-09 17:22:19.698000+00:00,0,0,0,
amberframework/amber,2019-01-03 12:52:23.287000+00:00,e81f64e3cc81711be8fbf784cf0e033630d080c9,555,2018-12-27 12:52:23.287000+00:00,2019-01-03 12:52:23.287000+00:00,2019-01-10 12:52:23.287000+00:00,2,0,2,inf
amberframework/amber,2019-01-05 18:25:31.892000+00:00,26588748c29f4c9300a1a3a97538839c90c32e01,943,2018-12-29 18:25:31.892000+00:00,2019-01-05 18:25:31.892000+00:00,2019-01-12 18:25:31.892000+00:00,0,3,3,0.0
amberframework/amber,2019-01-07 17:41:16.272000+00:00,8d43a6238375030ae84af479bf2129d9b3675955,1027,2018-12-31 17:41:16.272000+00:00,2019-01-07 17:41:16.272000+00:00,2019-01-14 17:41:16.272000+00:00,0,0,0,
amberframework/amber,2019-01-08 01:51:08.531000+00:00,e5f050b62e0ced937e03c35e24e26d72fb47d638,731,2019-01-01 01:51:08.531000+00:00,2019-01-08 01:51:08.531000+00:00,2019-01-15 01:51:08.531000+00:00,0,0,0,
amberframework/amber,2019-01-31 23:24:47.502000+00:00,62395daa98c80f306145fa97ce819f3655e9551c,1057,2019-01-24 23:24:47.502000+00:00,2019-01-31 23:24:47.502000+00:00,2019-02-07 23:24:47.502000+00:00,1,0,1,inf
amberframework/amber,2019-02-04 03:10:56.254000+00:00,90c5a55cda0aaeabec695496ce4413e98dc3769a,1054,2019-01-28 03:10:56.254000+00:00,2019-02-04 03:10:56.254000+00:00,2019-02-11 03:10:56.254000+00:00,7,1,8,7.0
amberframework/amber,2019-02-05 06:51:59.697000+00:00,32b750d509bbd7489ea97d404f38913a4fb4505d,1054,2019-01-29 06:51:59.697000+00:00,2019-02-05 06:51:59.697000+00:00,2019-02-12 06:51:59.697000+00:00,7,1,8,7.0
amberframework/amber,2019-02-26 20:50:54.014000+00:00,9ebe2236b964520dc4e13091fd5e2a246d244b1d,1074,2019-02-19 20:50:54.014000+00:00,2019-02-26 20:50:54.014000+00:00,2019-03-05 20:50:54.014000+00:00,0,0,0,
amberframework/amber,2019-03-07 18:51:37.574000+00:00,129fb0b8e24579bee799a9015b6fa1938f048db9,1078,2019-02-28 18:51:37.574000+00:00,2019-03-07 18:51:37.574000+00:00,2019-03-14 18:51:37.574000+00:00,3,0,3,inf
amberframework/amber,2019-03-13 15:52:08.773000+00:00,939d7612c0f6d14423a88e2394769c8d8af2c9e8,1027,2019-03-06 15:52:08.773000+00:00,2019-03-13 15:52:08.773000+00:00,2019-03-20 15:52:08.773000+00:00,0,0,0,
amberframework/amber,2019-04-02 20:39:23.368000+00:00,7b62938d2fab36cd5ea092d3832d974e61f279b2,1089,2019-03-26 20:39:23.368000+00:00,2019-04-02 20:39:23.368000+00:00,2019-04-09 20:39:23.368000+00:00,1,0,1,inf
amberframework/amber,2019-04-21 20:35:00.133000+00:00,bc1c286984cb1e2e1b8f01b14fb1b67e2aaf430f,1091,2019-04-14 20:35:00.133000+00:00,2019-04-21 20:35:00.133000+00:00,2019-04-28 20:35:00.133000+00:00,0,3,3,0.0
amberframework/amber,2019-05-06 21:15:03.578000+00:00,679ffe7803ea93d9f7373ed03781a97ecc6ba8fb,1096,2019-04-29 21:15:03.578000+00:00,2019-05-06 21:15:03.578000+00:00,2019-05-13 21:15:03.578000+00:00,16,0,16,inf
amberframework/amber,2019-05-06 21:24:02.475000+00:00,6d57fe88da801ee72b9fec7eacc153fabd891c51,995,2019-04-29 21:24:02.475000+00:00,2019-05-06 21:24:02.475000+00:00,2019-05-13 21:24:02.475000+00:00,0,1,1,0.0
amberframework/amber,2019-05-19 18:11:52.705000+00:00,10783eadb48f1c45ac93c4ac580fa56cae28684b,942,2019-05-12 18:11:52.705000+00:00,2019-05-19 18:11:52.705000+00:00,2019-05-26 18:11:52.705000+00:00,0,1,1,0.0
amberframework/amber,2019-05-28 16:51:01.061000+00:00,9d26450b5ed7ba7edb952f265a4971d0ec747658,1109,2019-05-21 16:51:01.061000+00:00,2019-05-28 16:51:01.061000+00:00,2019-06-04 16:51:01.061000+00:00,2,2,4,1.0
amberframework/amber,2019-05-28 21:50:20.718000+00:00,3a69065f50a7ee43984418dd09cb80208be0903e,1109,2019-05-21 21:50:20.718000+00:00,2019-05-28 21:50:20.718000+00:00,2019-06-04 21:50:20.718000+00:00,1,3,4,0.3333333333333333
amberframework/amber,2019-05-31 17:10:42.358000+00:00,be283425e0c0f4ac53c5c7ae18340c234b704fda,1109,2019-05-24 17:10:42.358000+00:00,2019-05-31 17:10:42.358000+00:00,2019-06-07 17:10:42.358000+00:00,0,4,4,0.0
amberframework/amber,2019-05-31 19:07:18.070000+00:00,c3c078ed1c7c5e8da47be1255e6b46614e17f59f,1111,2019-05-24 19:07:18.070000+00:00,2019-05-31 19:07:18.070000+00:00,2019-06-07 19:07:18.070000+00:00,0,0,0,
amberframework/amber,2019-06-06 15:53:56.667000+00:00,91423db4403de3e3ef31c1af50c734039080453c,1114,2019-05-30 15:53:56.667000+00:00,2019-06-06 15:53:56.667000+00:00,2019-06-13 15:53:56.667000+00:00,2,3,5,0.6666666666666666
amberframework/amber,2019-06-10 17:25:31.492000+00:00,153cfecbef89854cb82a9acdcc612a0221c0ed74,1118,2019-06-03 17:25:31.492000+00:00,2019-06-10 17:25:31.492000+00:00,2019-06-17 17:25:31.492000+00:00,2,0,2,inf
amberframework/amber,2019-07-11 13:42:53.232000+00:00,b93212280a4f34230db48e5a34e2c59dbac11cac,1090,2019-07-04 13:42:53.232000+00:00,2019-07-11 13:42:53.232000+00:00,2019-07-18 13:42:53.232000+00:00,0,0,0,
amberframework/amber,2019-08-02 10:21:54.725000+00:00,49de9bee1ce70c00c0bd9285cb77371bfecd5b82,1123,2019-07-26 10:21:54.725000+00:00,2019-08-02 10:21:54.725000+00:00,2019-08-09 10:21:54.725000+00:00,0,0,0,
amberframework/amber,2019-08-14 19:27:03.935000+00:00,3278e2cb2f348b44fea6cda30ec83d50d513c537,1129,2019-08-07 19:27:03.935000+00:00,2019-08-14 19:27:03.935000+00:00,2019-08-21 19:27:03.935000+00:00,15,0,15,inf
amberframework/amber,2019-09-14 20:24:37.121000+00:00,e3abe92f331594876c455a9a8b6ddcb416c30c24,1136,2019-09-07 20:24:37.121000+00:00,2019-09-14 20:24:37.121000+00:00,2019-09-21 20:24:37.121000+00:00,0,0,0,
amberframework/amber,2019-09-23 23:05:21.477000+00:00,e7d6ec59e0bf803435afa14f0ce94d23f46f722a,1139,2019-09-16 23:05:21.477000+00:00,2019-09-23 23:05:21.477000+00:00,2019-09-30 23:05:21.477000+00:00,5,0,5,inf
amberframework/amber,2019-09-27 14:29:38.519000+00:00,7abac86adc125734304eaee0bc15538cbf246ecc,1143,2019-09-20 14:29:38.519000+00:00,2019-09-27 14:29:38.519000+00:00,2019-10-04 14:29:38.519000+00:00,0,0,0,
amberframework/amber,2019-10-03 19:28:20.240000+00:00,84fe0c694f39d5a7da1649f19abad045ede8f400,1149,2019-09-26 19:28:20.240000+00:00,2019-10-03 19:28:20.240000+00:00,2019-10-10 19:28:20.240000+00:00,1,0,1,inf
amberframework/amber,2019-10-03 20:51:01.497000+00:00,9a2ec9a2ed9fdf160b691fe449147e05e9a5ebbc,698,2019-09-26 20:51:01.497000+00:00,2019-10-03 20:51:01.497000+00:00,2019-10-10 20:51:01.497000+00:00,0,0,0,
amberframework/amber,2019-12-15 20:13:15.476000+00:00,922feb6f445e8543869061c83a35a4952490fff3,1170,2019-12-08 20:13:15.476000+00:00,2019-12-15 20:13:15.476000+00:00,2019-12-22 20:13:15.476000+00:00,3,0,3,inf
amberframework/amber,2019-12-15 21:16:45.945000+00:00,0287df89a44fe3e3fa30efdcbb85d3223a19ccaf,1170,2019-12-08 21:16:45.945000+00:00,2019-12-15 21:16:45.945000+00:00,2019-12-22 21:16:45.945000+00:00,3,0,3,inf
amberframework/amber,2020-01-22 20:42:08.080000+00:00,06dd9c383ce643cf05a13665360d9490871f9fa4,1173,2020-01-15 20:42:08.080000+00:00,2020-01-22 20:42:08.080000+00:00,2020-01-29 20:42:08.080000+00:00,6,0,6,inf
amberframework/amber,2020-01-24 13:39:08.327000+00:00,3f7d848b708a8315744c5d0a4ee2e7edd129cd1a,1173,2020-01-17 13:39:08.327000+00:00,2020-01-24 13:39:08.327000+00:00,2020-01-31 13:39:08.327000+00:00,2,4,6,0.5
amberframework/amber,2020-02-16 01:54:02.002000+00:00,8fce5ecf4ea42ca6c91ab2ede573c442be4e988d,1182,2020-02-09 01:54:02.002000+00:00,2020-02-16 01:54:02.002000+00:00,2020-02-23 01:54:02.002000+00:00,3,1,4,3.0
amberframework/amber,2020-02-16 02:45:34.695000+00:00,7194a6f69fa8f29f4fba8d2976c658b2e1d55994,1182,2020-02-09 02:45:34.695000+00:00,2020-02-16 02:45:34.695000+00:00,2020-02-23 02:45:34.695000+00:00,1,3,4,0.3333333333333333
amberframework/amber,2020-02-19 05:24:22.895000+00:00,c01cbe30fd562193201e6ecae56be36aaa8a9303,742,2020-02-12 05:24:22.895000+00:00,2020-02-19 05:24:22.895000+00:00,2020-02-26 05:24:22.895000+00:00,5,0,5,inf
amberframework/amber,2020-02-20 11:29:27.486000+00:00,b3418253d84f78b805f3027069212b0509c4a94d,742,2020-02-13 11:29:27.486000+00:00,2020-02-20 11:29:27.486000+00:00,2020-02-27 11:29:27.486000+00:00,3,2,5,1.5
amberframework/amber,2020-03-30 23:23:35.442000+00:00,50f3e200c89a6d3e5676352c8e3cab5db845351f,1190,2020-03-23 23:23:35.442000+00:00,2020-03-30 23:23:35.442000+00:00,2020-04-06 23:23:35.442000+00:00,4,0,4,inf
amberframework/amber,2020-04-27 01:50:38.628000+00:00,32ec5a6507b5c7c9a20597dc0b1187ba5be20fd8,1192,2020-04-20 01:50:38.628000+00:00,2020-04-27 01:50:38.628000+00:00,2020-05-04 01:50:38.628000+00:00,0,0,0,
amberframework/amber,2020-04-27 15:36:33.591000+00:00,589170be253c609ee5ed9e8367fee842d62432fc,1197,2020-04-20 15:36:33.591000+00:00,2020-04-27 15:36:33.591000+00:00,2020-05-04 15:36:33.591000+00:00,4,0,4,inf
amberframework/amber,2020-05-08 17:49:06.871000+00:00,98bdabaec3765558352376ba320169dd9543845e,1198,2020-05-01 17:49:06.871000+00:00,2020-05-08 17:49:06.871000+00:00,2020-05-15 17:49:06.871000+00:00,3,0,3,inf
amberframework/amber,2020-06-08 14:53:23.952000+00:00,8bad99847679c5e4d4181aab791fb5ecb515153c,1207,2020-06-01 14:53:23.952000+00:00,2020-06-08 14:53:23.952000+00:00,2020-06-15 14:53:23.952000+00:00,7,2,9,3.5
amberframework/amber,2020-06-09 02:32:51.367000+00:00,7398cb88d897fa6da160efdeecad66d5b53f0ce4,778,2020-06-02 02:32:51.367000+00:00,2020-06-09 02:32:51.367000+00:00,2020-06-16 02:32:51.367000+00:00,0,0,0,
amberframework/amber,2020-06-13 08:06:12.420000+00:00,f985749087358cfd9049191ded26756916a3fa79,1204,2020-06-06 08:06:12.420000+00:00,2020-06-13 08:06:12.420000+00:00,2020-06-20 08:06:12.420000+00:00,0,0,0,
amberframework/amber,2020-08-03 17:47:49.153000+00:00,7e04d01464961f15832e36d7dac87c89d6cd174b,1224,2020-07-27 17:47:49.153000+00:00,2020-08-03 17:47:49.153000+00:00,2020-08-10 17:47:49.153000+00:00,1,0,1,inf
amberframework/amber,2020-08-05 14:37:12.300000+00:00,e6603357fac26b16d7018c6ac5ecb8e7977c7457,1225,2020-07-29 14:37:12.300000+00:00,2020-08-05 14:37:12.300000+00:00,2020-08-12 14:37:12.300000+00:00,0,0,0,
amberframework/amber,2020-08-05 15:42:58.577000+00:00,204d958e37c59954b9887f91ea2cb7983a844e28,1218,2020-07-29 15:42:58.577000+00:00,2020-08-05 15:42:58.577000+00:00,2020-08-12 15:42:58.577000+00:00,0,0,0,
amberframework/amber,2020-08-05 16:03:06.538000+00:00,13155f767613f7d6fa3506b5cd1fa2f1596fb8c8,1219,2020-07-29 16:03:06.538000+00:00,2020-08-05 16:03:06.538000+00:00,2020-08-12 16:03:06.538000+00:00,2,0,2,inf
amberframework/amber,2020-08-05 16:06:14.814000+00:00,cca839a2c736f8527e4c16b3814494ec4a4ddef8,1157,2020-07-29 16:06:14.814000+00:00,2020-08-05 16:06:14.814000+00:00,2020-08-12 16:06:14.814000+00:00,1,0,1,inf
